SalesOrderID,SalesOrderNumber,PurchaseOrderNumber,OrderDate,DueDate,UnitPrice,OrderQty,LineTotal,OrderTotal,DeliveryPriorityRank
62428,SO62428,NULL,19/12/2013,31/12/2013,8.99,1,8.99,30.97,931
62433,SO62433,NULL,19/12/2013,31/12/2013,2.29,1,2.29,36.27,931
62434,SO62434,NULL,19/12/2013,31/12/2013,120,1,120,155.72,931
62437,SO62437,NULL,19/12/2013,31/12/2013,53.99,1,53.99,128.97,931
62449,SO62449,NULL,19/12/2013,31/12/2013,4.99,1,4.99,2398.05,931
62443,SO62443,NULL,19/12/2013,31/12/2013,24.49,1,24.49,2401.45,931
62432,SO62432,NULL,19/12/2013,31/12/2013,21.49,1,21.49,88.98,931
62439,SO62439,NULL,19/12/2013,31/12/2013,34.99,1,34.99,49.97,931
62442,SO62442,NULL,19/12/2013,31/12/2013,564.99,1,564.99,597.26,931
62440,SO62440,NULL,19/12/2013,31/12/2013,35,1,35,35,931
62436,SO62436,NULL,19/12/2013,31/12/2013,4.99,1,4.99,146.95,931
62452,SO62452,NULL,19/12/2013,31/12/2013,1214.85,1,1214.85,1264.84,931
62449,SO62449,NULL,19/12/2013,31/12/2013,8.99,1,8.99,2398.05,931
62444,SO62444,NULL,19/12/2013,31/12/2013,2294.99,1,2294.99,2414.99,931
62432,SO62432,NULL,19/12/2013,31/12/2013,63.5,1,63.5,88.98,931
62441,SO62441,NULL,19/12/2013,31/12/2013,2443.35,1,2443.35,2451.3,931
62442,SO62442,NULL,19/12/2013,31/12/2013,24.99,1,24.99,597.26,931
62447,SO62447,NULL,19/12/2013,31/12/2013,2294.99,1,2294.99,2366.94,931
62436,SO62436,NULL,19/12/2013,31/12/2013,35,1,35,146.95,931
62452,SO62452,NULL,19/12/2013,31/12/2013,49.99,1,49.99,1264.84,931
62456,SO62456,NULL,19/12/2013,31/12/2013,1120.49,1,1120.49,1120.49,931
62444,SO62444,NULL,19/12/2013,31/12/2013,120,1,120,2414.99,931
62455,SO62455,NULL,19/12/2013,31/12/2013,2443.35,1,2443.35,2451.3,931
62441,SO62441,NULL,19/12/2013,31/12/2013,7.95,1,7.95,2451.3,931
62442,SO62442,NULL,19/12/2013,31/12/2013,4.99,1,4.99,597.26,931
62447,SO62447,NULL,19/12/2013,31/12/2013,21.98,1,21.98,2366.94,931
62436,SO62436,NULL,19/12/2013,31/12/2013,21.98,1,21.98,146.95,931
62454,SO62454,NULL,19/12/2013,31/12/2013,2443.35,1,2443.35,2475.95,931
62463,SO62463,NULL,19/12/2013,31/12/2013,539.99,1,539.99,588.96,931
62461,SO62461,NULL,19/12/2013,31/12/2013,2384.07,1,2384.07,2419.06,931
62455,SO62455,NULL,19/12/2013,31/12/2013,7.95,1,7.95,2451.3,931
62448,SO62448,NULL,19/12/2013,31/12/2013,742.35,1,742.35,751.34,931
62442,SO62442,NULL,19/12/2013,31/12/2013,2.29,1,2.29,597.26,931
62447,SO62447,NULL,19/12/2013,31/12/2013,9.99,1,9.99,2366.94,931
62436,SO62436,NULL,19/12/2013,31/12/2013,34.99,1,34.99,146.95,931
62454,SO62454,NULL,19/12/2013,31/12/2013,32.6,1,32.6,2475.95,931
62463,SO62463,NULL,19/12/2013,31/12/2013,4.99,1,4.99,588.96,931
62461,SO62461,NULL,19/12/2013,31/12/2013,34.99,1,34.99,2419.06,931
62457,SO62457,NULL,19/12/2013,31/12/2013,1120.49,1,1120.49,1120.49,931
62448,SO62448,NULL,19/12/2013,31/12/2013,8.99,1,8.99,751.34,931
62445,SO62445,NULL,19/12/2013,31/12/2013,2319.99,1,2319.99,2406.94,931
62447,SO62447,NULL,19/12/2013,31/12/2013,4.99,1,4.99,2366.94,931
62436,SO62436,NULL,19/12/2013,31/12/2013,49.99,1,49.99,146.95,931
62469,SO62469,NULL,19/12/2013,31/12/2013,742.35,1,742.35,751.34,931
62463,SO62463,NULL,19/12/2013,31/12/2013,8.99,1,8.99,588.96,931
62462,SO62462,NULL,19/12/2013,31/12/2013,539.99,1,539.99,553.97,931
62464,SO62464,NULL,19/12/2013,31/12/2013,1120.49,1,1120.49,1147.77,931
62450,SO62450,NULL,19/12/2013,31/12/2013,2384.07,1,2384.07,2453.04,931
62445,SO62445,NULL,19/12/2013,31/12/2013,21.98,1,21.98,2406.94,931
62447,SO62447,NULL,19/12/2013,31/12/2013,34.99,1,34.99,2366.94,931
62451,SO62451,NULL,19/12/2013,31/12/2013,1214.85,1,1214.85,1273.83,931
62469,SO62469,NULL,19/12/2013,31/12/2013,8.99,1,8.99,751.34,931
62463,SO62463,NULL,19/12/2013,31/12/2013,34.99,1,34.99,588.96,931
62462,SO62462,NULL,19/12/2013,31/12/2013,8.99,1,8.99,553.97,931
62464,SO62464,NULL,19/12/2013,31/12/2013,24.99,1,24.99,1147.77,931
62450,SO62450,NULL,19/12/2013,31/12/2013,28.99,1,28.99,2453.04,931
62445,SO62445,NULL,19/12/2013,31/12/2013,9.99,1,9.99,2406.94,931
62458,SO62458,NULL,19/12/2013,31/12/2013,539.99,1,539.99,549.98,931
62451,SO62451,NULL,19/12/2013,31/12/2013,8.99,1,8.99,1273.83,931
62450,SO62450,NULL,19/12/2013,31/12/2013,4.99,1,4.99,2453.04,931
62467,SO62467,NULL,19/12/2013,31/12/2013,539.99,1,539.99,609.45,931
62462,SO62462,NULL,19/12/2013,31/12/2013,4.99,1,4.99,553.97,931
62464,SO62464,NULL,19/12/2013,31/12/2013,2.29,1,2.29,1147.77,931
62450,SO62450,NULL,19/12/2013,31/12/2013,34.99,1,34.99,2453.04,931
62445,SO62445,NULL,19/12/2013,31/12/2013,4.99,1,4.99,2406.94,931
62458,SO62458,NULL,19/12/2013,31/12/2013,9.99,1,9.99,549.98,931
62451,SO62451,NULL,19/12/2013,31/12/2013,49.99,1,49.99,1273.83,931
62465,SO62465,NULL,19/12/2013,31/12/2013,539.99,1,539.99,539.99,931
62467,SO62467,NULL,19/12/2013,31/12/2013,3.99,1,3.99,609.45,931
62466,SO62466,NULL,19/12/2013,31/12/2013,539.99,1,539.99,553.97,931
62445,SO62445,NULL,19/12/2013,31/12/2013,49.99,1,49.99,2406.94,931
62453,SO62453,NULL,19/12/2013,31/12/2013,1700.99,1,1700.99,1700.99,931
62467,SO62467,NULL,19/12/2013,31/12/2013,21.49,1,21.49,609.45,931
62466,SO62466,NULL,19/12/2013,31/12/2013,8.99,1,8.99,553.97,931
62446,SO62446,NULL,19/12/2013,31/12/2013,2294.99,1,2294.99,2312.26,931
62468,SO62468,NULL,19/12/2013,31/12/2013,2384.07,1,2384.07,2419.06,931
62467,SO62467,NULL,19/12/2013,31/12/2013,34.99,1,34.99,609.45,931
62466,SO62466,NULL,19/12/2013,31/12/2013,4.99,1,4.99,553.97,931
62446,SO62446,NULL,19/12/2013,31/12/2013,9.99,1,9.99,2312.26,931
62468,SO62468,NULL,19/12/2013,31/12/2013,34.99,1,34.99,2419.06,931
62467,SO62467,NULL,19/12/2013,31/12/2013,8.99,1,8.99,609.45,931
62470,SO62470,NULL,19/12/2013,31/12/2013,539.99,1,539.99,574.98,931
62446,SO62446,NULL,19/12/2013,31/12/2013,4.99,1,4.99,2312.26,931
62470,SO62470,NULL,19/12/2013,31/12/2013,34.99,1,34.99,574.98,931
62446,SO62446,NULL,19/12/2013,31/12/2013,2.29,1,2.29,2312.26,931
62459,SO62459,NULL,19/12/2013,31/12/2013,2319.99,1,2319.99,2319.99,931
62460,SO62460,NULL,19/12/2013,31/12/2013,742.35,1,742.35,756.33,931
62460,SO62460,NULL,19/12/2013,31/12/2013,8.99,1,8.99,756.33,931
62460,SO62460,NULL,19/12/2013,31/12/2013,4.99,1,4.99,756.33,931
62471,SO62471,NULL,20/12/2013,01/01/2014,24.99,1,24.99,35.23,932
62489,SO62489,NULL,20/12/2013,01/01/2014,9.99,1,9.99,14.98,932
62476,SO62476,NULL,20/12/2013,01/01/2014,4.99,1,4.99,14.98,932
62474,SO62474,NULL,20/12/2013,01/01/2014,4.99,1,4.99,13.98,932
62473,SO62473,NULL,20/12/2013,01/01/2014,29.99,1,29.99,29.99,932
62485,SO62485,NULL,20/12/2013,01/01/2014,3.99,1,3.99,165.28,932
62472,SO62472,NULL,20/12/2013,01/01/2014,35,1,35,120.48,932
62477,SO62477,NULL,20/12/2013,01/01/2014,3.99,1,3.99,36.59,932
62471,SO62471,NULL,20/12/2013,01/01/2014,2.29,1,2.29,35.23,932
62489,SO62489,NULL,20/12/2013,01/01/2014,4.99,1,4.99,14.98,932
62476,SO62476,NULL,20/12/2013,01/01/2014,9.99,1,9.99,14.98,932
62474,SO62474,NULL,20/12/2013,01/01/2014,8.99,1,8.99,13.98,932
62475,SO62475,NULL,20/12/2013,01/01/2014,4.99,1,4.99,48.97,932
62485,SO62485,NULL,20/12/2013,01/01/2014,2.29,1,2.29,165.28,932
62472,SO62472,NULL,20/12/2013,01/01/2014,21.98,1,21.98,120.48,932
62477,SO62477,NULL,20/12/2013,01/01/2014,32.6,1,32.6,36.59,932
62471,SO62471,NULL,20/12/2013,01/01/2014,7.95,1,7.95,35.23,932
62491,SO62491,NULL,20/12/2013,01/01/2014,69.99,1,69.99,94.48,932
62479,SO62479,NULL,20/12/2013,01/01/2014,3.99,1,3.99,71.58,932
62481,SO62481,NULL,20/12/2013,01/01/2014,2319.99,1,2319.99,2389.98,932
62475,SO62475,NULL,20/12/2013,01/01/2014,34.99,1,34.99,48.97,932
62485,SO62485,NULL,20/12/2013,01/01/2014,159,1,159,165.28,932
62472,SO62472,NULL,20/12/2013,01/01/2014,63.5,1,63.5,120.48,932
62478,SO62478,NULL,20/12/2013,01/01/2014,8.99,1,8.99,8.99,932
62484,SO62484,NULL,20/12/2013,01/01/2014,53.99,1,53.99,53.99,932
62491,SO62491,NULL,20/12/2013,01/01/2014,24.49,1,24.49,94.48,932
62479,SO62479,NULL,20/12/2013,01/01/2014,32.6,1,32.6,71.58,932
62481,SO62481,NULL,20/12/2013,01/01/2014,35,1,35,2389.98,932
62475,SO62475,NULL,20/12/2013,01/01/2014,8.99,1,8.99,48.97,932
62487,SO62487,NULL,20/12/2013,01/01/2014,24.99,1,24.99,49.48,932
62483,SO62483,NULL,20/12/2013,01/01/2014,34.99,1,34.99,34.99,932
62495,SO62495,NULL,20/12/2013,01/01/2014,21.98,1,21.98,56.97,932
62486,SO62486,NULL,20/12/2013,01/01/2014,3.99,1,3.99,36.59,932
62498,SO62498,NULL,20/12/2013,01/01/2014,24.99,1,24.99,24.99,932
62479,SO62479,NULL,20/12/2013,01/01/2014,34.99,1,34.99,71.58,932
62481,SO62481,NULL,20/12/2013,01/01/2014,34.99,1,34.99,2389.98,932
62480,SO62480,NULL,20/12/2013,01/01/2014,2294.99,1,2294.99,2304.98,932
62487,SO62487,NULL,20/12/2013,01/01/2014,24.49,1,24.49,49.48,932
62490,SO62490,NULL,20/12/2013,01/01/2014,9.99,1,9.99,14.98,932
62495,SO62495,NULL,20/12/2013,01/01/2014,34.99,1,34.99,56.97,932
62486,SO62486,NULL,20/12/2013,01/01/2014,32.6,1,32.6,36.59,932
62500,SO62500,NULL,20/12/2013,01/01/2014,29.99,1,29.99,143.96,932
62493,SO62493,NULL,20/12/2013,01/01/2014,4.99,1,4.99,39.98,932
62488,SO62488,NULL,20/12/2013,01/01/2014,9.99,1,9.99,123.96,932
62480,SO62480,NULL,20/12/2013,01/01/2014,9.99,1,9.99,2304.98,932
62502,SO62502,NULL,20/12/2013,01/01/2014,8.99,1,8.99,13.98,932
62490,SO62490,NULL,20/12/2013,01/01/2014,4.99,1,4.99,14.98,932
62496,SO62496,NULL,20/12/2013,01/01/2014,4.99,1,4.99,12.94,932
62501,SO62501,NULL,20/12/2013,01/01/2014,29.99,1,29.99,144.45,932
62500,SO62500,NULL,20/12/2013,01/01/2014,4.99,1,4.99,143.96,932
62493,SO62493,NULL,20/12/2013,01/01/2014,34.99,1,34.99,39.98,932
62488,SO62488,NULL,20/12/2013,01/01/2014,4.99,1,4.99,123.96,932
62482,SO62482,NULL,20/12/2013,01/01/2014,2294.99,1,2294.99,2329.98,932
62502,SO62502,NULL,20/12/2013,01/01/2014,4.99,1,4.99,13.98,932
62497,SO62497,NULL,20/12/2013,01/01/2014,69.99,1,69.99,69.99,932
62496,SO62496,NULL,20/12/2013,01/01/2014,7.95,1,7.95,12.94,932
62501,SO62501,NULL,20/12/2013,01/01/2014,4.99,1,4.99,144.45,932
62500,SO62500,NULL,20/12/2013,01/01/2014,54.99,1,54.99,143.96,932
62494,SO62494,NULL,20/12/2013,01/01/2014,21.98,1,21.98,85.48,932
62488,SO62488,NULL,20/12/2013,01/01/2014,54.99,1,54.99,123.96,932
62482,SO62482,NULL,20/12/2013,01/01/2014,34.99,1,34.99,2329.98,932
62504,SO62504,NULL,20/12/2013,01/01/2014,3.99,1,3.99,12.98,932
62508,SO62508,NULL,20/12/2013,01/01/2014,21.98,1,21.98,21.98,932
62509,SO62509,NULL,20/12/2013,01/01/2014,21.98,1,21.98,30.97,932
62501,SO62501,NULL,20/12/2013,01/01/2014,34.99,1,34.99,144.45,932
62500,SO62500,NULL,20/12/2013,01/01/2014,53.99,1,53.99,143.96,932
62494,SO62494,NULL,20/12/2013,01/01/2014,63.5,1,63.5,85.48,932
62488,SO62488,NULL,20/12/2013,01/01/2014,53.99,1,53.99,123.96,932
62505,SO62505,NULL,20/12/2013,01/01/2014,3.99,1,3.99,75.47,932
62504,SO62504,NULL,20/12/2013,01/01/2014,8.99,1,8.99,12.98,932
62515,SO62515,NULL,20/12/2013,01/01/2014,742.35,1,742.35,756.33,932
62509,SO62509,NULL,20/12/2013,01/01/2014,8.99,1,8.99,30.97,932
62501,SO62501,NULL,20/12/2013,01/01/2014,49.99,1,49.99,144.45,932
62523,SO62523,NULL,20/12/2013,01/01/2014,2384.07,1,2384.07,2419.06,932
62511,SO62511,NULL,20/12/2013,01/01/2014,2319.99,1,2319.99,2322.28,932
62492,SO62492,NULL,20/12/2013,01/01/2014,69.99,1,69.99,69.99,932
62505,SO62505,NULL,20/12/2013,01/01/2014,21.49,1,21.49,75.47,932
62519,SO62519,NULL,20/12/2013,01/01/2014,1120.49,1,1120.49,1179.97,932
62515,SO62515,NULL,20/12/2013,01/01/2014,4.99,1,4.99,756.33,932
62510,SO62510,NULL,20/12/2013,01/01/2014,2443.35,1,2443.35,2492.32,932
62501,SO62501,NULL,20/12/2013,01/01/2014,24.49,1,24.49,144.45,932
62523,SO62523,NULL,20/12/2013,01/01/2014,34.99,1,34.99,2419.06,932
62511,SO62511,NULL,20/12/2013,01/01/2014,2.29,1,2.29,2322.28,932
62499,SO62499,NULL,20/12/2013,01/01/2014,32.6,1,32.6,32.6,932
62505,SO62505,NULL,20/12/2013,01/01/2014,49.99,1,49.99,75.47,932
62519,SO62519,NULL,20/12/2013,01/01/2014,24.49,1,24.49,1179.97,932
62515,SO62515,NULL,20/12/2013,01/01/2014,8.99,1,8.99,756.33,932
62510,SO62510,NULL,20/12/2013,01/01/2014,8.99,1,8.99,2492.32,932
62503,SO62503,NULL,20/12/2013,01/01/2014,28.99,1,28.99,33.98,932
62525,SO62525,NULL,20/12/2013,01/01/2014,539.99,1,539.99,548.98,932
62512,SO62512,NULL,20/12/2013,01/01/2014,742.35,1,742.35,777.34,932
62506,SO62506,NULL,20/12/2013,01/01/2014,28.99,1,28.99,42.97,932
62507,SO62507,NULL,20/12/2013,01/01/2014,35,1,35,138.48,932
62519,SO62519,NULL,20/12/2013,01/01/2014,34.99,1,34.99,1179.97,932
62522,SO62522,NULL,20/12/2013,01/01/2014,742.35,1,742.35,742.35,932
62510,SO62510,NULL,20/12/2013,01/01/2014,4.99,1,4.99,2492.32,932
62503,SO62503,NULL,20/12/2013,01/01/2014,4.99,1,4.99,33.98,932
62525,SO62525,NULL,20/12/2013,01/01/2014,8.99,1,8.99,548.98,932
62512,SO62512,NULL,20/12/2013,01/01/2014,34.99,1,34.99,777.34,932
62506,SO62506,NULL,20/12/2013,01/01/2014,4.99,1,4.99,42.97,932
62507,SO62507,NULL,20/12/2013,01/01/2014,4.99,1,4.99,138.48,932
62521,SO62521,NULL,20/12/2013,01/01/2014,1214.85,1,1214.85,1268.84,932
62526,SO62526,NULL,20/12/2013,01/01/2014,539.99,1,539.99,539.99,932
62510,SO62510,NULL,20/12/2013,01/01/2014,34.99,1,34.99,2492.32,932
62518,SO62518,NULL,20/12/2013,01/01/2014,1120.49,1,1120.49,1158.46,932
62530,SO62530,NULL,20/12/2013,01/01/2014,2384.07,1,2384.07,2438.06,932
62529,SO62529,NULL,20/12/2013,01/01/2014,1120.49,1,1120.49,1155.48,932
62506,SO62506,NULL,20/12/2013,01/01/2014,8.99,1,8.99,42.97,932
62507,SO62507,NULL,20/12/2013,01/01/2014,63.5,1,63.5,138.48,932
62521,SO62521,NULL,20/12/2013,01/01/2014,53.99,1,53.99,1268.84,932
62529,SO62529,NULL,20/12/2013,01/01/2014,34.99,1,34.99,1155.48,932
62527,SO62527,NULL,20/12/2013,01/01/2014,1700.99,1,1700.99,1750.98,932
62518,SO62518,NULL,20/12/2013,01/01/2014,24.99,1,24.99,1158.46,932
62530,SO62530,NULL,20/12/2013,01/01/2014,53.99,1,53.99,2438.06,932
62507,SO62507,NULL,20/12/2013,01/01/2014,34.99,1,34.99,138.48,932
62513,SO62513,NULL,20/12/2013,01/01/2014,742.35,1,742.35,742.35,932
62518,SO62518,NULL,20/12/2013,01/01/2014,3.99,1,3.99,1158.46,932
62527,SO62527,NULL,20/12/2013,01/01/2014,49.99,1,49.99,1750.98,932
62514,SO62514,NULL,20/12/2013,01/01/2014,742.35,1,742.35,791.32,932
62517,SO62517,NULL,20/12/2013,01/01/2014,1700.99,1,1700.99,1735.98,932
62518,SO62518,NULL,20/12/2013,01/01/2014,8.99,1,8.99,1158.46,932
62528,SO62528,NULL,20/12/2013,01/01/2014,1120.49,1,1120.49,1174.48,932
62514,SO62514,NULL,20/12/2013,01/01/2014,8.99,1,8.99,791.32,932
62517,SO62517,NULL,20/12/2013,01/01/2014,34.99,1,34.99,1735.98,932
62520,SO62520,NULL,20/12/2013,01/01/2014,2319.99,1,2319.99,2364.97,932
62528,SO62528,NULL,20/12/2013,01/01/2014,53.99,1,53.99,1174.48,932
62514,SO62514,NULL,20/12/2013,01/01/2014,4.99,1,4.99,791.32,932
62524,SO62524,NULL,20/12/2013,01/01/2014,539.99,1,539.99,562.96,932
62520,SO62520,NULL,20/12/2013,01/01/2014,9.99,1,9.99,2364.97,932
62524,SO62524,NULL,20/12/2013,01/01/2014,8.99,1,8.99,562.96,932
62514,SO62514,NULL,20/12/2013,01/01/2014,34.99,1,34.99,791.32,932
62524,SO62524,NULL,20/12/2013,01/01/2014,4.99,1,4.99,562.96,932
62520,SO62520,NULL,20/12/2013,01/01/2014,34.99,1,34.99,2364.97,932
62524,SO62524,NULL,20/12/2013,01/01/2014,8.99,1,8.99,562.96,932
62516,SO62516,NULL,20/12/2013,01/01/2014,1700.99,1,1700.99,1768.96,932
62516,SO62516,NULL,20/12/2013,01/01/2014,8.99,1,8.99,1768.96,932
62516,SO62516,NULL,20/12/2013,01/01/2014,4.99,1,4.99,1768.96,932
62516,SO62516,NULL,20/12/2013,01/01/2014,53.99,1,53.99,1768.96,932
62534,SO62534,NULL,21/12/2013,02/01/2014,4.99,1,4.99,4.99,933
62533,SO62533,NULL,21/12/2013,02/01/2014,35,1,35,35,933
62545,SO62545,NULL,21/12/2013,02/01/2014,21.49,1,21.49,27.77,933
62535,SO62535,NULL,21/12/2013,02/01/2014,4.99,1,4.99,67.97,933
62532,SO62532,NULL,21/12/2013,02/01/2014,29.99,1,29.99,29.99,933
62543,SO62543,NULL,21/12/2013,02/01/2014,3.99,1,3.99,38.98,933
62531,SO62531,NULL,21/12/2013,02/01/2014,8.99,1,8.99,13.98,933
62539,SO62539,NULL,21/12/2013,02/01/2014,2443.35,1,2443.35,2443.35,933
62536,SO62536,NULL,21/12/2013,02/01/2014,539.99,1,539.99,593.98,933
62540,SO62540,NULL,21/12/2013,02/01/2014,2443.35,1,2443.35,2514.93,933
62545,SO62545,NULL,21/12/2013,02/01/2014,3.99,1,3.99,27.77,933
62535,SO62535,NULL,21/12/2013,02/01/2014,8.99,1,8.99,67.97,933
62555,SO62555,NULL,21/12/2013,02/01/2014,21.98,1,21.98,56.97,933
62543,SO62543,NULL,21/12/2013,02/01/2014,34.99,1,34.99,38.98,933
62531,SO62531,NULL,21/12/2013,02/01/2014,4.99,1,4.99,13.98,933
62541,SO62541,NULL,21/12/2013,02/01/2014,769.49,1,769.49,876.45,933
62536,SO62536,NULL,21/12/2013,02/01/2014,53.99,1,53.99,593.98,933
62540,SO62540,NULL,21/12/2013,02/01/2014,32.6,1,32.6,2514.93,933
62545,SO62545,NULL,21/12/2013,02/01/2014,2.29,1,2.29,27.77,933
62535,SO62535,NULL,21/12/2013,02/01/2014,53.99,1,53.99,67.97,933
62555,SO62555,NULL,21/12/2013,02/01/2014,34.99,1,34.99,56.97,933
62544,SO62544,NULL,21/12/2013,02/01/2014,24.99,1,24.99,31.27,933
62542,SO62542,NULL,21/12/2013,02/01/2014,34.99,1,34.99,34.99,933
62541,SO62541,NULL,21/12/2013,02/01/2014,29.99,1,29.99,876.45,933
62538,SO62538,NULL,21/12/2013,02/01/2014,2443.35,1,2443.35,2457.33,933
62540,SO62540,NULL,21/12/2013,02/01/2014,3.99,1,3.99,2514.93,933
62546,SO62546,NULL,21/12/2013,02/01/2014,28.99,1,28.99,28.99,933
62537,SO62537,NULL,21/12/2013,02/01/2014,564.99,1,564.99,650.47,933
62557,SO62557,NULL,21/12/2013,02/01/2014,28.99,1,28.99,68.97,933
62544,SO62544,NULL,21/12/2013,02/01/2014,3.99,1,3.99,31.27,933
62549,SO62549,NULL,21/12/2013,02/01/2014,4.99,1,4.99,34.98,933
62541,SO62541,NULL,21/12/2013,02/01/2014,21.98,1,21.98,876.45,933
62538,SO62538,NULL,21/12/2013,02/01/2014,8.99,1,8.99,2457.33,933
62540,SO62540,NULL,21/12/2013,02/01/2014,34.99,1,34.99,2514.93,933
62559,SO62559,NULL,21/12/2013,02/01/2014,28.99,1,28.99,44.22,933
62537,SO62537,NULL,21/12/2013,02/01/2014,21.98,1,21.98,650.47,933
62557,SO62557,NULL,21/12/2013,02/01/2014,4.99,1,4.99,68.97,933
62544,SO62544,NULL,21/12/2013,02/01/2014,2.29,1,2.29,31.27,933
62549,SO62549,NULL,21/12/2013,02/01/2014,29.99,1,29.99,34.98,933
62541,SO62541,NULL,21/12/2013,02/01/2014,54.99,1,54.99,876.45,933
62538,SO62538,NULL,21/12/2013,02/01/2014,4.99,1,4.99,2457.33,933
62547,SO62547,NULL,21/12/2013,02/01/2014,24.99,1,24.99,59.98,933
62559,SO62559,NULL,21/12/2013,02/01/2014,4.99,1,4.99,44.22,933
62537,SO62537,NULL,21/12/2013,02/01/2014,63.5,1,63.5,650.47,933
62557,SO62557,NULL,21/12/2013,02/01/2014,34.99,1,34.99,68.97,933
62561,SO62561,NULL,21/12/2013,02/01/2014,742.35,1,742.35,777.34,933
62556,SO62556,NULL,21/12/2013,02/01/2014,4.99,1,4.99,74.98,933
62548,SO62548,NULL,21/12/2013,02/01/2014,3.99,1,3.99,96.07,933
62551,SO62551,NULL,21/12/2013,02/01/2014,32.6,1,32.6,32.6,933
62547,SO62547,NULL,21/12/2013,02/01/2014,34.99,1,34.99,59.98,933
62559,SO62559,NULL,21/12/2013,02/01/2014,2.29,1,2.29,44.22,933
62552,SO62552,NULL,21/12/2013,02/01/2014,29.99,1,29.99,32.28,933
62564,SO62564,NULL,21/12/2013,02/01/2014,1214.85,1,1214.85,1292.81,933
62561,SO62561,NULL,21/12/2013,02/01/2014,34.99,1,34.99,777.34,933
62556,SO62556,NULL,21/12/2013,02/01/2014,35,1,35,74.98,933
62548,SO62548,NULL,21/12/2013,02/01/2014,32.6,1,32.6,96.07,933
62553,SO62553,NULL,21/12/2013,02/01/2014,9.99,1,9.99,14.98,933
62558,SO62558,NULL,21/12/2013,02/01/2014,28.99,1,28.99,44.22,933
62559,SO62559,NULL,21/12/2013,02/01/2014,7.95,1,7.95,44.22,933
62552,SO62552,NULL,21/12/2013,02/01/2014,2.29,1,2.29,32.28,933
62564,SO62564,NULL,21/12/2013,02/01/2014,28.99,1,28.99,1292.81,933
62562,SO62562,NULL,21/12/2013,02/01/2014,2384.07,1,2384.07,2422.54,933
62556,SO62556,NULL,21/12/2013,02/01/2014,34.99,1,34.99,74.98,933
62548,SO62548,NULL,21/12/2013,02/01/2014,34.99,1,34.99,96.07,933
62553,SO62553,NULL,21/12/2013,02/01/2014,4.99,1,4.99,14.98,933
62558,SO62558,NULL,21/12/2013,02/01/2014,4.99,1,4.99,44.22,933
62560,SO62560,NULL,21/12/2013,02/01/2014,4.99,1,4.99,39.99,933
62554,SO62554,NULL,21/12/2013,02/01/2014,4.99,1,4.99,7.28,933
62564,SO62564,NULL,21/12/2013,02/01/2014,4.99,1,4.99,1292.81,933
62562,SO62562,NULL,21/12/2013,02/01/2014,4.99,1,4.99,2422.54,933
62567,SO62567,NULL,21/12/2013,02/01/2014,2294.99,1,2294.99,2325.96,933
62548,SO62548,NULL,21/12/2013,02/01/2014,24.49,1,24.49,96.07,933
62568,SO62568,NULL,21/12/2013,02/01/2014,2384.07,1,2384.07,2438.06,933
62558,SO62558,NULL,21/12/2013,02/01/2014,2.29,1,2.29,44.22,933
62560,SO62560,NULL,21/12/2013,02/01/2014,35,1,35,39.99,933
62554,SO62554,NULL,21/12/2013,02/01/2014,2.29,1,2.29,7.28,933
62564,SO62564,NULL,21/12/2013,02/01/2014,34.99,1,34.99,1292.81,933
62562,SO62562,NULL,21/12/2013,02/01/2014,8.99,1,8.99,2422.54,933
62567,SO62567,NULL,21/12/2013,02/01/2014,21.98,1,21.98,2325.96,933
62550,SO62550,NULL,21/12/2013,02/01/2014,32.6,1,32.6,152.6,933
62568,SO62568,NULL,21/12/2013,02/01/2014,53.99,1,53.99,2438.06,933
62558,SO62558,NULL,21/12/2013,02/01/2014,7.95,1,7.95,44.22,933
62563,SO62563,NULL,21/12/2013,02/01/2014,2384.07,1,2384.07,2493.54,933
62569,SO62569,NULL,21/12/2013,02/01/2014,2384.07,1,2384.07,2406,933
62564,SO62564,NULL,21/12/2013,02/01/2014,8.99,1,8.99,1292.81,933
62562,SO62562,NULL,21/12/2013,02/01/2014,24.49,1,24.49,2422.54,933
62567,SO62567,NULL,21/12/2013,02/01/2014,8.99,1,8.99,2325.96,933
62550,SO62550,NULL,21/12/2013,02/01/2014,120,1,120,152.6,933
62570,SO62570,NULL,21/12/2013,02/01/2014,2384.07,1,2384.07,2438.06,933
62565,SO62565,NULL,21/12/2013,02/01/2014,1700.99,1,1700.99,1729.97,933
62563,SO62563,NULL,21/12/2013,02/01/2014,34.99,1,34.99,2493.54,933
62569,SO62569,NULL,21/12/2013,02/01/2014,4.99,1,4.99,2406,933
62566,SO62566,NULL,21/12/2013,02/01/2014,2443.35,1,2443.35,2507.32,933
62576,SO62576,NULL,21/12/2013,02/01/2014,1700.99,1,1700.99,1700.99,933
62574,SO62574,NULL,21/12/2013,02/01/2014,1120.49,1,1120.49,1151.76,933
62573,SO62573,NULL,21/12/2013,02/01/2014,539.99,1,539.99,539.99,933
62570,SO62570,NULL,21/12/2013,02/01/2014,53.99,1,53.99,2438.06,933
62565,SO62565,NULL,21/12/2013,02/01/2014,24.99,1,24.99,1729.97,933
62563,SO62563,NULL,21/12/2013,02/01/2014,24.49,1,24.49,2493.54,933
62569,SO62569,NULL,21/12/2013,02/01/2014,8.99,1,8.99,2406,933
